time,value
0.0,0.136057640084761
0.010101010101010102,0.2293663119242292
0.020202020202020204,0.32134506848976796
0.030303030303030304,0.4108118652312803
0.04040404040404041,0.4965340504614059
0.05050505050505051,0.5772398745037187
0.06060606060606061,0.651634605258763
0.07070707070707072,0.7184258856560488
0.08080808080808081,0.7763589537272668
0.09090909090909091,0.8242573829935718
0.10101010101010102,0.861065304914056
0.11111111111111112,0.8858890497735685
0.12121212121212122,0.8980352581572185
0.13131313131313133,0.8970410635745997
0.14141414141414144,0.8826930533941378
0.15151515151515152,0.8550339641451152
0.16161616161616163,0.8143582105356879
0.17171717171717174,0.7611997285008317
0.18181818181818182,0.6963163604254633
0.19191919191919193,0.6206728787149334
0.20202020202020204,0.5354220153905136
0.21212121212121213,0.441882397772013
0.22222222222222224,0.34151416994886885
0.23232323232323235,0.23589387618197363
0.24242424242424243,0.1266883662400768
0.25252525252525254,0.015627008719330905
0.26262626262626265,-0.09552602146771956
0.27272727272727276,-0.2049967482408292
0.2828282828282829,-0.3110237050569188
0.29292929292929293,-0.41187978265147074
0.30303030303030304,-0.505895676119267
0.31313131313131315,-0.5914868649656695
0.32323232323232326,-0.6671859901226863
0.33333333333333337,-0.7316791789898163
0.3434343434343435,-0.7838401096617386
0.3535353535353536,-0.8227560239701545
0.36363636363636365,-0.8477458724948441
0.37373737373737376,-0.8583747673572771
0.38383838383838387,-0.8544660815837958
0.393939393939394,-0.8361072516838092
0.4040404040404041,-0.8036451394826281
0.4141414141414142,-0.7576721111046755
0.42424242424242425,-0.6990079480717913
0.43434343434343436,-0.6286808220913815
0.4444444444444445,-0.5479062256669615
0.4545454545454546,-0.4580616058009636
0.4646464646464647,-0.36065676429481747
0.4747474747474748,-0.2573023445216039
0.48484848484848486,-0.14967928288648522
0.494949494949495,-0.03951137223982682
0.5050505050505051,0.07145825934655009
0.5151515151515152,0.1814869464941505
0.5252525252525253,0.2888489993246689
0.5353535353535354,0.39185012450123125
0.5454545454545455,0.4888428313043709
0.5555555555555556,0.5782463935778239
0.5656565656565657,0.6585726732523931
0.5757575757575758,0.7284564768038018
0.5858585858585859,0.7866871239028478
0.595959595959596,0.832236598411348
0.6060606060606061,0.8642811182915754
0.6161616161616162,0.8822169507588915
0.6262626262626263,0.8856741982356585
0.6363636363636365,0.8745313543456391
0.6464646464646465,0.8489291656175579
0.6565656565656566,0.8092786969170621
0.6666666666666667,0.7562587138312079
0.6767676767676768,0.6908008041176427
0.686868686868687,0.6140644492153304
0.696969696969697,0.5274054654953674
0.7070707070707072,0.43233939702391716
0.7171717171717172,0.33050104224010846
0.7272727272727273,0.22360436967492273
0.7373737373737375,0.11340855527225994
0.7474747474747475,0.0016921428502709576
0.7575757575757577,-0.1097680811675395
0.7676767676767677,-0.2192189149274509
0.7777777777777778,-0.3249563983174436
0.787878787878788,-0.42535494611561664
0.797979797979798,-0.5188983490551099
0.8080808080808082,-0.6042119346784052
0.8181818181818182,-0.6800954829948739
0.8282828282828284,-0.745555309057223
0.8383838383838385,-0.7998326603393743
0.8484848484848485,-0.8424251774150182
0.8585858585858587,-0.8730986418346092
0.8686868686868687,-0.8918875608604381
0.8787878787878789,-0.8990851921693094
0.888888888888889,-0.8952251638183512
0.8989898989898991,-0.881057143303281
0.9090909090909092,-0.8575192970679143
0.9191919191919192,-0.8257107151623558
0.9292929292929294,-0.7868659582639347
0.9393939393939394,-0.7423314674192671
0.9494949494949496,-0.6935416720489564
0.9595959595959597,-0.6419919086153612
0.9696969696969697,-0.5892047157259391
0.9797979797979799,-0.5366863538247711
0.98989898989899,-0.4858734165180249
1.0,-0.4380742135750832
