time,value
0.0000000000000000,0.0977863211420478
0.0101010101010101,0.1622035083158634
0.0202020202020202,0.2176288576609962
0.0303030303030303,0.2642149379225570
0.0404040404040404,0.3155231007292558
0.0505050505050505,0.3914415518510271
0.0606060606060606,0.5016571438921611
0.0707070707070707,0.6394488939218496
0.0808080808080808,0.7897320906869495
0.0909090909090909,0.9360460576621951
0.1010101010101010,1.0599244978225240
0.1111111111111111,1.1414505234769230
0.1212121212121212,1.1661672320521899
0.1313131313131313,1.1328347910373489
0.1414141414141414,1.0560231352526497
0.1515151515151515,0.9609681606171384
0.1616161616161616,0.8711518008278294
0.1717171717171717,0.7961111144111684
0.1818181818181818,0.7294529394098268
0.1919191919191919,0.6578538071237682
0.2020202020202020,0.5712933084717677
0.2121212121212121,0.4659434169559015
0.2222222222222222,0.3430020185878553
0.2323232323232323,0.2106812341042996
0.2424242424242424,0.0851715625460362
0.2525252525252525,-0.0175968733674752
0.2626262626262627,-0.0941161474593699
0.2727272727272728,-0.1570752576184896
0.2828282828282829,-0.2286157200736074
0.2929292929292929,-0.3289622199653297
0.3030303030303030,-0.4640035285986235
0.3131313131313131,-0.6172665841356878
0.3232323232323233,-0.7572900488495916
0.3333333333333334,-0.8602741980612794
0.3434343434343435,-0.9265839713943741
0.3535353535353536,-0.9722302032142024
0.3636363636363636,-1.0057280955437826
0.3737373737373738,-1.0185349123634193
0.3838383838383839,-0.9992516244557788
0.3939393939393940,-0.9514738890866727
0.4040404040404041,-0.8921153244471167
0.4141414141414142,-0.8332476672551880
0.4242424242424243,-0.7701341221777382
0.4343434343434344,-0.6878914264055525
0.4444444444444445,-0.5768631493334939
0.4545454545454546,-0.4411537663742221
0.4646464646464647,-0.2960979521490469
0.4747474747474748,-0.1601419801331888
0.4848484848484849,-0.0475776011268850
0.4949494949494950,0.0352368287838209
0.5050505050505051,0.0917151249813416
0.5151515151515152,0.1364298292866830
0.5252525252525253,0.1926726635410678
0.5353535353535354,0.2820854884828008
0.5454545454545455,0.4110360199351989
0.5555555555555556,0.5641401788059992
0.5656565656565657,0.7098315679719949
0.5757575757575758,0.8163808579811213
0.5858585858585859,0.8712900738582932
0.5959595959595960,0.8904066050485917
0.6060606060606061,0.9070112874612973
0.6161616161616162,0.9471623979285380
0.6262626262626263,1.0101324765410009
0.6363636363636365,1.0693296756837876
0.6464646464646465,1.0912403879261989
0.6565656565656566,1.0554331601427784
0.6666666666666667,0.9612260062375494
0.6767676767676768,0.8206643232012129
0.6868686868686870,0.6501668644247341
0.6969696969696970,0.4708581804971940
0.7070707070707072,0.3104230399104348
0.7171717171717172,0.1934441111136829
0.7272727272727273,0.1247677996030868
0.7373737373737375,0.0842812680915418
0.7474747474747475,0.0405429040959674
0.7575757575757577,-0.0291775306624230
0.7676767676767677,-0.1297888850176945
0.7777777777777778,-0.2544550131089740
0.7878787878787880,-0.3951259972261402
0.7979797979797980,-0.5461552590700459
0.8080808080808082,-0.7008229289940164
0.8181818181818182,-0.8476078154904199
0.8282828282828284,-0.9706616930779364
0.8383838383838385,-1.0542959342316556
0.8484848484848485,-1.0888535589622055
0.8585858585858587,-1.0746737678144385
0.8686868686868687,-1.0220374784921082
0.8787878787878789,-0.9484781830760993
0.8888888888888890,-0.8758171967655586
0.8989898989898991,-0.8256100156190539
0.9090909090909092,-0.8116172984291294
0.9191919191919192,-0.8329943623627662
0.9292929292929294,-0.8730377721963113
0.9393939393939394,-0.9040262390474145
0.9494949494949496,-0.8964829844579493
0.9595959595959597,-0.8317675485643521
0.9696969696969697,-0.7129218112929911
0.9797979797979799,-0.5636619437105101
0.9898989898989899,-0.4117745641395456
1.0000000000000000,-0.2692896759930345
