time,value
0.0,0.09136630309983844
0.010101010101010102,0.2092679860073881
0.020202020202020204,0.3014544772190543
0.030303030303030304,0.3009825367019266
0.04040404040404041,0.25247805120580935
0.05050505050505051,0.31085477091277136
0.06060606060606061,0.5030263788419678
0.07070707070707072,0.6913356454512689
0.08080808080808081,0.8000655821289311
0.09090909090909091,0.8952072707751841
0.10101010101010102,1.031164579994946
0.11111111111111112,1.1648880046750942
0.12121212121212122,1.2276052606707442
0.13131313131313133,1.1844404159932844
0.14141414141414144,1.047678265672529
0.15151515151515152,0.8920314123780951
0.16161616161616163,0.8072461517341822
0.17171717171717174,0.7982521248488695
0.18181818181818182,0.7761298824750961
0.19191919191919193,0.6774723412366511
0.20202020202020204,0.5514623091462056
0.21212121212121213,0.4681339556329428
0.22222222222222224,0.3900573483501187
0.23232323232323235,0.24188601672196372
0.24242424242424243,0.05451448009253754
0.25252525252525254,-0.08106180133607634
0.26262626262626265,-0.14638701395140288
0.27272727272727276,-0.17642682601066229
0.2828282828282829,-0.18459812194003639
0.29292929292929293,-0.21446299867820265
0.30303030303030304,-0.3724864136260711
0.31313131313131315,-0.6718602948666929
0.32323232323232326,-0.9262792220976565
0.33333333333333337,-0.9522985427264037
0.3434343434343435,-0.827649562770555
0.3535353535353536,-0.8052670173587495
0.36363636363636365,-0.9774577208918274
0.37373737373737376,-1.1543918888149485
0.38383838383838387,-1.1222192367111814
0.393939393939394,-0.9186536216116536
0.4040404040404041,-0.7614246530926345
0.4141414141414142,-0.7609369133862758
0.42424242424242425,-0.8142238566832634
0.43434343434343436,-0.7738582314851616
0.4444444444444445,-0.6165250306959549
0.4545454545454546,-0.42235405686353733
0.4646464646464647,-0.2652702772311361
0.4747474747474748,-0.1551818542528189
0.48484848484848486,-0.0561390634209956
0.494949494949495,0.05284786083304138
0.5050505050505051,0.14003480636828378
0.5151515151515152,0.16773284486861265
0.5252525252525253,0.16499458732629624
0.5353535353535354,0.2049976092426885
0.5454545454545455,0.33010634254855437
0.5555555555555556,0.5372337485612778
0.5656565656565657,0.7777949438820373
0.5757575757575758,0.9487918134473106
0.5858585858585859,0.9632870071912932
0.595959595959596,0.8541390058513221
0.6060606060606061,0.7673129504802692
0.6161616161616162,0.8284163615810898
0.6262626262626263,1.0144555953381325
0.6363636363636365,1.1747916615427743
0.6464646464646465,1.1798412497372255
0.6565656565656566,1.0411861571499659
0.6666666666666667,0.889194175741971
0.6767676767676768,0.8112097387597912
0.686868686868687,0.7307477013352095
0.696969696969697,0.5272905972478042
0.7070707070707072,0.24603927133740378
0.7171717171717172,0.0676202847256473
0.7272727272727273,0.07620848301073739
0.7373737373737375,0.15868054598879702
0.7474747474747475,0.14735343080107577
0.7575757575757577,0.001400372876179199
0.7676767676767677,-0.1830608550185671
0.7777777777777778,-0.3140726761804301
0.787878787878788,-0.4020919546869262
0.797979797979798,-0.5107596908294081
0.8080808080808082,-0.6660401737088113
0.8181818181818182,-0.8404610949908574
0.8282828282828284,-0.9891819339538747
0.8383838383838385,-1.0778040186685327
0.8484848484848485,-1.0980658340154967
0.8585858585858587,-1.0733090843918422
0.8686868686868687,-1.029261681369252
0.8787878787878789,-0.9641480862134639
0.888888888888889,-0.8781697140511875
0.8989898989898991,-0.8058928849122923
0.9090909090909092,-0.7804135874258897
0.9191919191919192,-0.7961691018687991
0.9292929292929294,-0.83978206349462
0.9393939393939394,-0.913488238091135
0.9494949494949496,-0.9804990706369056
0.9595959595959597,-0.9387338393862525
0.9696969696969697,-0.7271155909874986
0.9797979797979799,-0.44332669552269754
0.98989898989899,-0.2744780047622503
1.0,-0.2716886192313925
