time,value
0.0,0.0904836114285601
0.010101010101010102,0.16642281645210888
0.020202020202020204,0.24438974278666573
0.030303030303030304,0.32666941850355424
0.04040404040404041,0.41459251461040925
0.05050505050505051,0.5081255198787192
0.06060606060606061,0.6056585524250551
0.07070707070707072,0.7040470566548911
0.08080808080808081,0.7989149108044579
0.09090909090909091,0.8851683556630956
0.10101010101010102,0.9576321858623833
0.11111111111111112,1.0117044107288333
0.12121212121212122,1.0439227531005695
0.13131313131313133,1.0523484226636932
0.14141414141414144,1.0367072050742356
0.15151515151515152,0.998280133258916
0.16161616161616163,0.939590387050547
0.17171717171717174,0.8639718721415758
0.18181818181818182,0.7751136069488379
0.19191919191919193,0.6766521353250571
0.20202020202020204,0.5718500323259431
0.21212121212121213,0.4633739102188146
0.22222222222222224,0.353175329798914
0.23232323232323235,0.24247234617331676
0.24242424242424243,0.13182285549500752
0.25252525252525254,0.02127989049124212
0.26262626262626265,-0.08937769037001408
0.27272727272727276,-0.20035302832037144
0.2828282828282829,-0.3115147608023123
0.29292929292929293,-0.4221169114148847
0.30303030303030304,-0.5306227824142092
0.31313131313131315,-0.6346856131767035
0.32323232323232326,-0.731302054240702
0.33333333333333337,-0.8171030118418916
0.3434343434343435,-0.8887065424916135
0.3535353535353536,-0.9430582711968295
0.36363636363636365,-0.977720354957596
0.37373737373737376,-0.9911000249616412
0.38383838383838387,-0.9826066741089653
0.393939393939394,-0.9527110613957698
0.4040404040404041,-0.9028872421061284
0.4141414141414142,-0.8354510286068746
0.42424242424242425,-0.7533357987465646
0.43434343434343436,-0.659842246387862
0.4444444444444445,-0.5583757661888824
0.4545454545454546,-0.4521740267208632
0.4646464646464647,-0.34403933563355793
0.4747474747474748,-0.23611143037723992
0.48484848484848486,-0.12972721669428997
0.494949494949495,-0.025406532587710542
0.5050505050505051,0.0770194362151517
0.5151515151515152,0.17814946490400507
0.5252525252525253,0.2786646939978558
0.5353535353535354,0.37895875050004196
0.5454545454545455,0.4788257946028422
0.5555555555555556,0.57727643172131
0.5656565656565657,0.6725150261658484
0.5757575757575758,0.7620642216652102
0.5858585858585859,0.8429846792179448
0.595959595959596,0.9121272783929911
0.6060606060606061,0.9663767340168381
0.6161616161616162,1.0028840959698828
0.6262626262626263,1.0193094017383073
0.6363636363636365,1.0140827301283504
0.6464646464646465,0.9866505674394133
0.6565656565656566,0.93763842506817
0.6666666666666667,0.8688601555255733
0.6767676767676768,0.7831419925016018
0.686868686868687,0.6839819759940764
0.696969696969697,0.5751063833243237
0.7070707070707072,0.4600058899929838
0.7171717171717172,0.34154431322748235
0.7272727272727273,0.221731833038872
0.7373737373737375,0.10172485857608293
0.7474747474747475,-0.017950104320999746
0.7575757575757577,-0.1370242666760657
0.7676767676767677,-0.2550835942285447
0.7777777777777778,-0.37124688055965077
0.787878787878788,-0.4839989352583379
0.797979797979798,-0.5912092774416754
0.8080808080808082,-0.6903293490223801
0.8181818181818182,-0.7787275873025572
0.8282828282828284,-0.8540903591880475
0.8383838383838385,-0.9147955757136964
0.8484848484848485,-0.9601649212285321
0.8585858585858587,-0.9905244823523826
0.8686868686868687,-1.0070485200247827
0.8787878787878789,-1.0114157421689214
0.888888888888889,-1.0053558790250772
0.8989898989898991,-0.9901943833012163
0.9090909090909092,-0.9665094655686112
0.9191919191919192,-0.9339955576461404
0.9292929292929294,-0.8915803135512815
0.9393939393939394,-0.8377781305603584
0.9494949494949496,-0.771201013024559
0.9595959595959597,-0.6911051073030178
0.9696969696969697,-0.5978394837703233
0.9797979797979799,-0.49308904849455826
0.98989898989899,-0.3798619457403741
1.0,-0.26224048265068134
